ANNEE,MOIS,JOUR,DATE,T2M,T2M_MAX,T2M_MIN,T_SURFACE,LUM_SOL_ATTEINT_SURFACE,INDICE_CIEL_CLAIRE,INFRAROUGE_NUAGE,LUM_PHOTOSYNTHESE_NUAGE,LUM_PHOTOSYNTHESE_CLAIRE,INDICE_RAYONS_UVA,INDICE_RAYONS_UVB,VITESSE_VENT_10M,PRESSION,PRECIPITATION,HUMIDITE_2M
2002,11,26,2002-11-26,13.45,17.76,10.93,13.37,1.86,0.38,342.84,33.52,55.76,4.2,0.05,8.91,95.66,1.96,71.12
2002,11,27,2002-11-27,13.18,17.43,10.12,13.07,1.44,0.3,339.09,25.48,53.12,3.16,0.04,9.2,96.39,1.83,72.56
2002,11,28,2002-11-28,13.58,19.72,9.93,13.31,3.17,0.65,305.83,57.41,59.51,6.72,0.09,4.63,97.18,0.19,76.88
2002,11,29,2002-11-29,13.59,20.78,7.16,13.09,2.45,0.51,329.41,44.08,60.57,5.43,0.09,1.92,97.38,9.13,80.0
2002,11,30,2002-11-30,10.29,14.36,7.48,10.43,1.16,0.24,328.41,20.87,60.7,2.99,0.05,3.43,97.08,9.29,78.88
2002,12,1,2002-12-01,9.59,13.62,6.58,9.27,2.48,0.52,296.58,43.84,56.64,5.28,0.06,7.72,96.62,1.36,76.5
2002,12,2,2002-12-02,11.44,18.11,6.51,11.12,2.41,0.51,316.59,42.98,59.44,5.23,0.07,4.43,96.29,1.05,78.12
2002,12,3,2002-12-03,9.42,12.7,5.86,8.94,1.66,0.35,316.0,29.39,59.65,3.89,0.05,4.91,96.01,0.6,72.94
2002,12,4,2002-12-04,8.06,12.9,4.12,7.7,2.28,0.48,289.8,39.28,57.47,4.77,0.05,6.78,96.12,0.18,72.62
2002,12,5,2002-12-05,9.69,16.09,4.43,9.44,2.51,0.53,303.8,44.38,57.82,5.38,0.05,5.53,95.99,1.66,70.44
2002,12,6,2002-12-06,8.3,13.67,5.09,8.4,2.56,0.55,299.59,44.46,57.09,5.31,0.05,5.13,95.54,4.19,74.31
2002,12,7,2002-12-07,9.69,15.31,6.26,9.33,1.83,0.39,323.52,31.85,56.73,4.05,0.05,6.38,95.99,0.39,80.19
2002,12,8,2002-12-08,9.58,16.12,5.65,8.9,3.14,0.68,280.7,55.75,58.05,6.47,0.08,4.52,96.59,0.05,73.88
2002,12,9,2002-12-09,7.76,15.09,3.15,7.05,3.0,0.65,268.02,52.41,57.26,6.16,0.09,3.29,96.84,0.0,70.25
2002,12,10,2002-12-10,8.31,15.58,3.53,8.02,2.9,0.62,283.67,50.39,55.05,5.92,0.07,4.24,97.07,0.0,54.56
2002,12,11,2002-12-11,10.19,17.87,5.42,9.7,2.95,0.64,297.68,51.98,53.89,6.02,0.09,4.18,97.21,0.01,48.06
2002,12,12,2002-12-12,10.55,17.94,5.83,9.7,2.05,0.45,316.48,36.2,54.12,4.48,0.07,4.09,97.3,0.79,51.44
2002,12,13,2002-12-13,10.76,18.36,6.08,10.48,3.19,0.7,281.91,56.5,57.35,6.49,0.09,3.12,97.71,0.0,72.25
2002,12,14,2002-12-14,12.12,20.12,6.8,11.64,2.61,0.57,297.6,46.18,52.36,5.46,0.07,5.62,97.42,0.0,58.88
2002,12,15,2002-12-15,13.6,20.29,8.13,13.2,3.0,0.66,308.45,54.3,57.59,6.34,0.08,3.37,97.48,0.05,62.12
2002,12,16,2002-12-16,10.31,18.43,4.97,10.12,3.26,0.72,274.57,56.83,58.18,6.54,0.08,3.09,97.69,0.02,71.25
2002,12,17,2002-12-17,11.44,21.69,4.46,10.39,3.16,0.7,289.51,55.48,56.61,6.4,0.07,3.66,97.39,0.0,57.62
2002,12,18,2002-12-18,13.84,24.0,7.46,12.65,3.06,0.68,301.41,54.02,54.98,6.21,0.08,3.95,97.12,0.0,51.62
2002,12,19,2002-12-19,13.73,18.29,10.1,13.65,2.2,0.48,322.48,39.47,51.98,4.8,0.06,3.74,97.22,0.67,74.5
2002,12,20,2002-12-20,11.58,14.49,8.98,12.09,1.17,0.26,339.21,20.87,51.75,2.87,0.04,2.0,97.41,4.5,89.0
2002,12,21,2002-12-21,11.38,14.62,9.08,11.48,1.55,0.34,343.85,27.8,51.41,3.66,0.05,1.86,97.37,2.98,91.06
2002,12,22,2002-12-22,10.99,16.94,7.39,10.58,2.47,0.55,313.03,44.52,57.28,5.38,0.08,2.8,97.59,0.04,79.56
2002,12,23,2002-12-23,10.9,18.89,5.5,10.55,3.16,0.7,285.59,56.44,57.31,6.52,0.1,5.29,97.4,0.0,77.12
2002,12,24,2002-12-24,12.97,21.05,7.24,11.94,3.01,0.66,293.13,53.66,56.66,6.27,0.08,3.16,97.21,0.0,61.69
2002,12,25,2002-12-25,12.09,19.94,6.92,11.59,2.55,0.56,301.14,45.88,58.12,5.48,0.07,4.87,97.34,0.0,77.12
2002,12,26,2002-12-26,12.02,19.08,6.8,10.8,2.84,0.62,294.0,50.79,56.99,5.96,0.07,3.85,97.38,0.0,73.94
2002,12,27,2002-12-27,11.13,17.93,6.43,10.44,3.16,0.7,284.73,55.68,58.3,6.48,0.09,5.88,97.01,0.0,73.44
2002,12,28,2002-12-28,11.59,18.44,7.04,11.24,2.99,0.66,294.09,53.16,56.51,6.22,0.08,5.77,96.51,0.51,60.88
2002,12,29,2002-12-29,10.1,16.7,5.8,9.63,2.82,0.62,298.12,50.1,58.79,5.85,0.05,5.59,97.19,0.2,74.0
2002,12,30,2002-12-30,9.05,16.32,4.18,8.73,3.19,0.7,279.18,57.41,59.39,6.66,0.09,5.02,97.25,0.04,65.06
2002,12,31,2002-12-31,9.67,16.18,5.33,9.24,2.87,0.62,283.88,50.93,58.68,6.01,0.09,7.12,96.84,0.24,59.94
2003,1,1,2003-01-01,9.61,17.26,4.18,9.19,2.43,0.53,291.02,43.21,60.01,5.15,0.05,5.53,97.26,0.0,74.62
2003,1,2,2003-01-02,12.37,23.4,6.07,11.78,2.88,0.62,306.2,51.91,58.91,6.23,0.09,4.68,97.34,0.0,59.75
2003,1,3,2003-01-03,14.01,24.26,9.1,12.83,3.04,0.66,304.99,53.1,58.38,6.24,0.09,4.77,97.15,0.0,42.0
2003,1,4,2003-01-04,13.55,23.66,8.25,12.43,3.27,0.7,280.66,56.95,57.79,6.57,0.09,3.52,96.77,0.0,48.19
2003,1,5,2003-01-05,11.0,18.67,5.73,10.8,3.18,0.68,288.57,56.5,59.83,6.61,0.08,4.59,96.52,0.01,67.44
2003,1,6,2003-01-06,10.48,16.34,6.34,9.94,2.11,0.45,300.34,37.04,56.5,4.68,0.05,6.41,96.07,0.0,54.69
2003,1,7,2003-01-07,8.57,15.73,4.73,8.18,3.02,0.64,273.64,52.33,60.8,6.15,0.07,5.29,96.51,0.03,59.31
2003,1,8,2003-01-08,8.23,15.83,2.92,7.86,3.02,0.64,279.59,53.7,60.72,6.41,0.08,6.08,96.57,0.0,53.5
2003,1,9,2003-01-09,8.9,16.07,5.51,8.48,3.18,0.66,280.84,55.78,60.66,6.55,0.08,5.19,96.13,0.07,54.94
2003,1,10,2003-01-10,8.54,13.12,4.64,7.53,0.74,0.16,303.83,12.82,55.66,1.85,0.02,3.48,95.9,57.82,70.06
2003,1,11,2003-01-11,7.73,10.32,4.98,7.17,1.06,0.22,331.7,18.79,57.73,2.57,0.02,8.27,95.13,40.55,90.06
2003,1,12,2003-01-12,7.4,12.57,3.43,7.06,2.87,0.59,299.55,50.28,58.59,5.97,0.05,2.82,97.0,3.61,83.69
2003,1,13,2003-01-13,6.91,9.9,5.31,6.88,1.27,0.26,314.23,22.62,57.68,3.15,0.03,3.82,97.6,11.37,91.38
2003,1,14,2003-01-14,6.7,10.87,4.11,6.62,2.18,0.45,296.77,38.04,59.24,4.65,0.05,4.45,98.14,1.08,84.62
2003,1,15,2003-01-15,7.51,11.88,3.16,7.33,1.28,0.26,319.39,22.91,57.85,3.1,0.05,4.76,98.3,9.04,92.31
2003,1,16,2003-01-16,11.56,14.03,9.58,11.35,0.55,0.11,339.84,9.84,49.57,1.34,0.02,5.46,97.64,28.71,94.81
2003,1,17,2003-01-17,9.6,12.28,7.02,9.6,2.57,0.52,319.52,45.75,59.87,5.59,0.09,6.62,96.71,8.89,85.5
2003,1,18,2003-01-18,8.76,13.83,4.3,8.26,2.47,0.49,318.71,43.79,63.91,5.43,0.07,5.15,97.18,0.5,81.38
2003,1,19,2003-01-19,7.48,15.26,2.49,7.01,3.65,0.72,266.33,64.12,65.28,7.48,0.1,3.91,97.3,0.06,77.12
2003,1,20,2003-01-20,8.14,14.51,3.66,7.81,2.26,0.44,303.53,39.57,65.62,5.02,0.09,4.95,96.88,0.13,71.44
2003,1,21,2003-01-21,7.44,13.7,1.16,6.91,2.7,0.52,297.73,47.61,64.67,6.01,0.08,5.45,96.6,0.15,75.06
2003,1,22,2003-01-22,8.92,16.37,3.79,8.09,3.63,0.7,278.22,63.95,67.62,7.6,0.1,3.38,96.73,0.0,72.19
2003,1,23,2003-01-23,8.03,14.44,4.05,6.9,1.46,0.28,300.66,26.29,65.98,3.66,0.06,5.2,96.67,1.47,76.19
2003,1,24,2003-01-24,7.13,12.07,3.55,6.84,3.19,0.6,287.02,55.88,66.81,6.7,0.09,6.52,96.61,0.46,76.56
2003,1,25,2003-01-25,7.35,10.68,4.96,7.08,1.31,0.24,315.99,22.99,66.38,3.22,0.04,8.73,96.44,2.3,80.69
2003,1,26,2003-01-26,8.19,11.26,6.15,7.84,2.29,0.43,312.57,39.41,64.58,5.02,0.06,10.11,96.72,0.89,78.25
2003,1,27,2003-01-27,7.79,13.36,3.9,7.69,2.91,0.54,288.23,51.31,67.14,6.2,0.07,5.43,97.15,0.28,78.81
2003,1,28,2003-01-28,7.74,14.84,2.36,7.44,3.52,0.65,280.84,62.36,68.09,7.47,0.09,4.84,97.29,0.42,81.44
2003,1,29,2003-01-29,9.14,17.34,3.73,8.72,3.87,0.7,285.3,68.8,71.12,8.16,0.09,5.18,96.58,0.06,75.06
2003,1,30,2003-01-30,6.05,11.81,2.25,6.01,2.45,0.44,286.45,41.95,69.52,5.37,0.07,4.01,96.18,0.94,71.75
2003,1,31,2003-01-31,4.01,9.89,-0.23,3.87,3.83,0.68,259.88,65.95,69.79,7.87,0.09,8.4,95.53,0.51,67.88
2003,2,1,2003-02-01,4.24,9.08,-0.65,4.08,3.16,0.56,278.25,53.84,69.29,6.48,0.05,10.98,96.08,1.49,69.69
2003,2,2,2003-02-02,5.49,11.89,0.27,5.3,2.8,0.49,290.31,48.08,74.56,5.95,0.06,6.16,97.21,0.23,72.19
2003,2,3,2003-02-03,6.6,14.01,1.05,6.2,4.04,0.7,265.83,70.36,73.8,8.39,0.09,3.73,97.39,0.11,75.19
2003,2,4,2003-02-04,9.03,18.23,2.87,8.62,3.82,0.66,287.91,66.68,72.41,8.05,0.1,7.79,96.32,0.03,61.06
2003,2,5,2003-02-05,6.86,10.65,0.67,6.56,3.26,0.55,285.06,56.27,76.04,7.01,0.09,6.24,96.23,0.39,65.5
2003,2,6,2003-02-06,4.33,11.95,-0.18,3.98,2.71,0.46,267.95,46.2,76.86,5.87,0.08,5.7,96.67,0.46,71.0
2003,2,7,2003-02-07,4.73,11.13,-1.1,4.18,3.12,0.52,274.09,54.23,78.59,6.88,0.1,3.12,97.49,0.03,68.69
2003,2,8,2003-02-08,5.3,11.85,0.79,3.91,4.27,0.71,251.83,74.52,78.26,8.97,0.12,2.78,97.37,0.0,58.62
2003,2,9,2003-02-09,7.45,15.06,0.65,7.41,3.41,0.56,290.91,59.88,75.56,7.41,0.1,3.0,97.0,0.06,62.5
2003,2,10,2003-02-10,6.58,12.08,1.87,6.59,2.42,0.39,297.88,42.25,75.69,5.7,0.09,3.62,96.8,0.36,77.12
2003,2,11,2003-02-11,6.44,11.94,2.5,6.54,3.53,0.57,295.13,61.19,77.95,7.59,0.09,4.69,97.12,0.75,76.25
2003,2,12,2003-02-12,6.32,13.73,0.38,6.16,3.98,0.63,280.56,69.51,79.73,8.48,0.11,3.6,97.17,0.06,72.5
2003,2,13,2003-02-13,6.02,10.08,2.84,5.55,1.3,0.2,314.4,23.39,74.8,3.35,0.05,2.41,96.78,8.2,85.62
2003,2,14,2003-02-14,6.58,11.3,3.22,6.91,2.27,0.35,309.94,39.34,80.59,5.3,0.06,5.12,96.74,2.34,84.12
2003,2,15,2003-02-15,6.7,9.77,4.91,6.73,1.6,0.25,309.95,28.73,80.06,4.09,0.06,5.05,96.84,2.55,91.0
2003,2,16,2003-02-16,7.02,11.98,3.15,7.19,3.27,0.5,291.7,57.17,77.45,7.34,0.1,6.38,96.7,0.46,74.75
2003,2,17,2003-02-17,6.01,12.08,0.61,6.2,4.16,0.63,280.94,72.23,80.83,8.8,0.12,3.59,96.83,0.77,75.88
2003,2,18,2003-02-18,4.34,10.05,-0.28,4.21,4.19,0.63,254.45,71.6,84.16,8.72,0.11,5.4,96.65,0.04,65.25
2003,2,19,2003-02-19,6.84,14.73,0.22,7.55,4.72,0.7,274.58,84.23,89.05,10.34,0.16,3.9,96.74,0.05,66.56
2003,2,20,2003-02-20,10.98,19.32,5.82,10.61,3.69,0.55,301.8,65.05,82.9,8.12,0.12,4.48,96.3,0.13,59.56
2003,2,21,2003-02-21,9.94,17.73,3.55,10.08,4.27,0.62,304.44,75.53,85.45,9.3,0.14,3.16,96.7,0.17,71.12
2003,2,22,2003-02-22,10.01,16.45,5.88,11.33,4.85,0.71,291.0,86.51,90.91,10.6,0.16,2.15,97.26,0.2,75.75
2003,2,23,2003-02-23,9.23,13.52,6.07,9.9,3.07,0.45,328.81,54.58,85.11,7.17,0.12,2.27,97.81,0.71,84.06
2003,2,24,2003-02-24,9.12,14.57,5.26,9.73,1.81,0.26,322.25,32.17,83.77,4.45,0.09,2.68,97.77,1.05,84.12
2003,2,25,2003-02-25,8.81,14.4,5.2,9.55,4.35,0.62,293.83,78.32,87.64,9.71,0.18,4.15,97.31,0.59,80.62
2003,2,26,2003-02-26,10.4,15.11,6.42,10.62,1.8,0.25,338.77,32.33,85.41,4.34,0.07,6.03,96.77,6.15,85.75
2003,2,27,2003-02-27,12.1,17.72,9.23,13.06,3.59,0.5,330.37,64.5,80.91,7.94,0.12,2.98,96.62,4.8,80.19
2003,2,28,2003-02-28,9.65,11.49,8.06,9.66,1.11,0.16,341.02,20.12,81.16,2.62,0.04,5.45,97.01,26.46,92.56
2003,3,1,2003-03-01,9.83,14.54,6.69,9.82,4.53,0.62,299.06,80.52,92.86,9.93,0.14,4.34,97.92,1.36,82.06
2003,3,2,2003-03-02,11.96,21.04,4.73,11.7,4.88,0.66,301.04,87.95,95.23,10.91,0.2,4.22,97.61,0.0,68.56
2003,3,3,2003-03-03,12.51,20.15,6.51,12.25,3.6,0.48,318.93,64.55,97.18,8.47,0.16,4.51,97.06,0.0,64.94
2003,3,4,2003-03-04,11.13,17.12,5.67,11.34,5.29,0.7,298.72,96.13,101.7,12.02,0.2,5.5,97.09,0.02,71.88
2003,3,5,2003-03-05,9.66,17.73,2.81,10.15,5.76,0.77,266.34,102.06,103.2,12.6,0.21,2.75,97.42,0.0,65.81
2003,3,6,2003-03-06,12.91,23.04,4.63,12.66,5.62,0.73,289.76,100.2,101.23,12.3,0.23,4.88,97.05,0.0,61.88
2003,3,7,2003-03-07,12.87,20.51,6.61,13.46,5.25,0.68,296.06,93.16,102.91,11.59,0.18,3.3,97.18,0.0,72.12
2003,3,8,2003-03-08,10.25,18.8,2.97,10.74,5.73,0.74,280.66,100.75,102.04,12.37,0.2,3.74,97.51,0.0,67.19
2003,3,9,2003-03-09,11.09,17.06,7.69,11.25,4.5,0.58,318.39,80.1,100.07,10.08,0.17,1.04,97.52,0.0,71.62
2003,3,10,2003-03-10,10.46,17.85,5.25,11.18,4.5,0.57,306.84,78.91,101.91,9.95,0.16,3.32,97.76,0.0,74.38
2003,3,11,2003-03-11,10.33,17.8,4.22,10.76,5.9,0.74,270.52,104.24,104.76,12.75,0.21,2.86,98.11,0.0,66.69
2003,3,12,2003-03-12,12.23,21.04,4.98,11.51,6.11,0.77,274.76,107.07,107.73,13.22,0.23,3.42,97.92,0.0,54.06
2003,3,13,2003-03-13,15.24,25.42,7.19,14.79,6.05,0.75,285.23,106.05,106.81,13.06,0.25,2.94,97.21,0.0,50.94
2003,3,14,2003-03-14,14.71,23.19,8.97,14.65,5.63,0.7,304.01,100.34,105.77,12.46,0.25,2.66,96.83,0.16,62.12
2003,3,15,2003-03-15,12.35,18.15,8.49,13.81,2.55,0.31,348.09,45.42,95.18,5.99,0.11,3.68,96.96,1.46,78.75
2003,3,16,2003-03-16,7.3,9.76,3.49,7.76,4.34,0.52,300.4,75.35,103.91,9.64,0.17,7.65,97.32,1.12,73.94
2003,3,17,2003-03-17,6.19,13.05,1.36,6.69,5.33,0.64,262.77,92.55,108.43,11.58,0.21,5.87,97.64,0.02,65.12
2003,3,18,2003-03-18,7.73,15.7,-0.5,8.33,5.78,0.69,265.02,99.77,108.45,12.43,0.23,3.1,97.45,0.06,62.81
2003,3,19,2003-03-19,9.73,15.45,6.4,10.3,5.55,0.66,289.05,97.2,104.16,12.01,0.2,1.82,97.14,0.18,63.19
2003,3,20,2003-03-20,10.05,15.05,3.98,10.59,3.77,0.45,310.88,66.05,109.38,8.69,0.16,1.48,97.31,1.42,68.75
2003,3,21,2003-03-21,10.8,17.97,4.25,11.98,6.25,0.73,277.77,110.81,111.82,13.74,0.23,1.84,97.25,0.04,62.75
2003,3,22,2003-03-22,10.55,17.65,5.29,10.89,6.31,0.73,281.48,111.98,112.97,13.91,0.25,3.03,97.02,0.0,61.88
2003,3,23,2003-03-23,9.74,14.38,5.8,10.12,2.94,0.34,308.79,52.45,103.16,6.89,0.11,6.78,96.99,0.74,79.44
2003,3,24,2003-03-24,8.65,14.62,4.34,9.63,5.36,0.61,282.14,93.38,116.88,11.87,0.18,5.1,97.8,0.12,69.69
2003,3,25,2003-03-25,9.35,17.4,2.45,10.15,6.65,0.76,271.46,116.53,117.67,14.6,0.25,2.3,97.68,0.0,61.75
2003,3,26,2003-03-26,12.38,21.44,4.4,13.12,6.66,0.75,277.64,117.58,118.27,14.62,0.26,2.34,97.16,0.0,53.19
2003,3,27,2003-03-27,13.98,23.11,6.66,14.05,6.64,0.74,290.87,117.91,119.24,14.76,0.29,3.48,97.19,0.0,45.19
2003,3,28,2003-03-28,13.63,20.57,8.37,13.57,3.73,0.41,326.5,65.57,109.7,8.44,0.16,3.8,96.85,0.01,52.75
2003,3,29,2003-03-29,15.34,22.41,9.96,14.89,5.04,0.55,336.44,89.94,113.06,11.48,0.22,2.58,96.58,1.58,61.44
2003,3,30,2003-03-30,15.14,20.06,10.5,15.88,4.15,0.45,355.24,76.55,118.23,10.23,0.23,2.48,96.58,5.36,80.38
2003,3,31,2003-03-31,14.56,20.58,10.76,14.94,5.46,0.59,344.02,99.55,116.59,12.7,0.27,1.77,96.5,8.31,80.31
2003,4,1,2003-04-01,13.47,19.26,9.45,14.26,4.7,0.51,328.62,85.6,123.95,11.27,0.21,5.0,96.75,4.94,75.19
2003,4,2,2003-04-02,12.4,18.03,7.15,13.41,4.28,0.46,329.51,76.11,119.7,10.01,0.18,4.38,96.45,1.39,69.88
2003,4,3,2003-04-03,8.45,11.15,5.05,8.65,1.04,0.11,327.38,19.95,113.75,2.91,0.05,6.15,95.07,18.82,80.38
2003,4,4,2003-04-04,9.59,14.3,4.18,9.83,3.01,0.32,332.77,55.08,123.23,7.67,0.12,6.92,95.1,8.84,78.62
2003,4,5,2003-04-05,12.13,18.19,7.56,12.8,5.23,0.55,319.49,94.21,123.32,12.25,0.22,4.65,96.47,4.24,75.25
2003,4,6,2003-04-06,12.15,20.18,4.84,12.54,7.07,0.74,275.77,126.02,128.48,15.95,0.27,4.16,96.47,0.01,64.19
2003,4,7,2003-04-07,13.21,22.44,5.25,13.51,6.96,0.73,279.7,124.12,129.95,15.8,0.28,3.87,96.16,0.0,55.25
2003,4,8,2003-04-08,11.8,19.37,5.52,13.23,3.49,0.37,328.02,62.57,123.45,8.54,0.17,3.72,96.76,0.01,77.62
2003,4,9,2003-04-09,16.37,25.87,9.34,16.6,6.3,0.66,328.39,112.45,118.41,13.91,0.26,4.42,96.41,0.07,61.44
2003,4,10,2003-04-10,18.64,27.54,11.56,18.35,6.05,0.62,331.18,108.09,118.72,13.44,0.27,3.07,95.98,0.44,50.5
2003,4,11,2003-04-11,16.1,23.3,9.64,17.35,6.76,0.7,321.0,122.98,127.41,15.49,0.32,2.88,96.89,0.01,70.25
2003,4,12,2003-04-12,18.41,26.73,9.74,19.09,6.45,0.66,337.59,117.99,125.71,14.95,0.31,2.18,97.16,0.03,60.88
2003,4,13,2003-04-13,18.05,27.62,10.73,19.44,7.05,0.72,324.65,129.29,129.49,16.29,0.34,2.45,96.96,0.0,64.69
2003,4,14,2003-04-14,16.55,25.14,10.33,18.12,6.83,0.69,323.1,124.5,130.7,15.91,0.35,4.29,96.48,0.0,70.56
2003,4,15,2003-04-15,14.72,19.3,12.23,15.73,5.73,0.58,335.82,104.16,121.15,13.08,0.29,8.3,96.18,0.17,75.62
2003,4,16,2003-04-16,15.1,19.58,12.53,15.89,1.15,0.12,364.45,22.21,103.61,2.43,0.05,6.22,95.98,7.95,83.5
2003,4,17,2003-04-17,13.13,16.48,10.25,13.23,1.55,0.16,345.0,29.4,112.32,3.62,0.06,7.63,96.54,4.2,80.56
2003,4,18,2003-04-18,14.72,22.58,8.01,15.78,7.03,0.7,300.88,127.0,133.73,16.1,0.35,5.33,96.92,0.02,63.0
2003,4,19,2003-04-19,15.11,21.8,9.65,15.3,5.45,0.54,320.08,98.72,129.97,12.76,0.3,3.0,96.67,0.02,63.0
2003,4,20,2003-04-20,17.94,27.16,10.83,18.05,6.41,0.63,332.8,116.59,129.19,14.7,0.33,3.77,96.47,0.0,63.31
2003,4,21,2003-04-21,17.76,24.85,12.11,18.98,7.02,0.69,326.07,127.74,131.12,16.06,0.37,4.74,96.38,0.02,62.62
2003,4,22,2003-04-22,15.76,23.89,8.5,17.55,7.58,0.74,306.05,137.97,138.91,17.6,0.38,3.53,96.37,0.07,63.44
2003,4,23,2003-04-23,15.31,22.73,9.93,16.51,5.45,0.53,333.21,98.94,130.05,12.64,0.26,3.62,96.22,13.31,71.56
2003,4,24,2003-04-24,16.15,22.42,10.81,17.51,5.37,0.52,345.91,97.59,139.87,12.95,0.25,3.62,97.13,0.11,68.56
2003,4,25,2003-04-25,17.95,25.1,10.87,18.36,7.47,0.72,329.41,138.09,140.27,17.62,0.4,3.77,97.29,0.0,63.06
2003,4,26,2003-04-26,21.26,30.42,12.96,21.05,7.54,0.73,339.92,138.16,139.22,17.57,0.4,3.9,97.09,0.0,53.62
2003,4,27,2003-04-27,21.94,29.43,15.18,22.91,7.28,0.7,344.25,134.73,135.47,16.97,0.4,3.46,97.08,0.0,55.88
2003,4,28,2003-04-28,21.14,31.05,13.46,21.73,7.61,0.73,335.52,140.16,140.32,17.78,0.41,2.98,97.05,0.0,58.06
2003,4,29,2003-04-29,25.61,36.56,16.12,25.27,7.58,0.72,344.64,137.12,137.5,17.24,0.37,2.91,97.1,0.0,40.94
2003,4,30,2003-04-30,26.01,34.29,19.62,25.67,7.14,0.67,349.48,128.27,138.58,16.38,0.37,2.49,97.25,0.0,39.94
2003,5,1,2003-05-01,20.8,29.2,14.26,21.38,6.67,0.62,344.9,120.21,139.53,15.53,0.37,3.91,97.28,0.0,51.56
2003,5,2,2003-05-02,20.48,30.71,11.66,21.43,7.45,0.7,327.07,134.3,140.87,17.16,0.39,2.89,96.96,0.0,51.5
2003,5,3,2003-05-03,21.45,30.39,14.79,21.51,7.43,0.7,340.45,134.31,138.02,16.95,0.38,3.37,96.97,0.0,45.44
2003,5,4,2003-05-04,20.58,30.9,13.32,21.13,7.36,0.69,333.43,132.59,139.59,16.84,0.38,4.52,96.98,0.0,50.88
2003,5,5,2003-05-05,19.94,29.01,12.33,20.75,7.66,0.71,327.02,137.8,138.18,17.27,0.38,5.41,96.61,0.0,55.0
2003,5,6,2003-05-06,19.47,28.19,12.98,20.55,6.78,0.62,349.26,123.15,135.45,15.48,0.38,5.32,96.32,0.0,65.25
2003,5,7,2003-05-07,21.22,29.83,13.84,22.58,6.3,0.58,366.3,114.95,122.9,13.73,0.3,3.48,96.74,0.05,61.31
2003,5,8,2003-05-08,20.9,30.39,14.72,21.74,3.39,0.31,369.9,62.39,125.2,7.63,0.16,4.52,96.94,0.48,60.38
2003,5,9,2003-05-09,22.3,30.44,15.74,22.77,4.55,0.41,370.91,83.02,126.96,10.26,0.25,4.88,96.64,0.02,51.0
2003,5,10,2003-05-10,21.24,29.74,14.01,23.06,7.41,0.68,350.43,134.29,135.64,16.77,0.35,3.78,96.43,0.02,53.19
2003,5,11,2003-05-11,20.05,27.65,13.07,21.64,7.58,0.7,341.51,139.45,145.49,17.81,0.4,5.62,96.89,0.25,59.69
2003,5,12,2003-05-12,20.05,27.73,12.86,21.53,7.27,0.66,335.2,133.05,144.14,16.95,0.39,3.8,97.0,0.0,57.69
2003,5,13,2003-05-13,20.13,28.26,12.73,21.47,7.84,0.71,327.8,144.26,146.73,18.37,0.41,5.08,97.0,0.0,51.81
2003,5,14,2003-05-14,20.48,28.78,12.94,22.04,8.22,0.74,316.5,151.06,151.75,19.37,0.43,5.2,97.07,0.0,48.31
2003,5,15,2003-05-15,20.53,29.8,12.08,22.16,8.04,0.73,329.89,149.5,151.57,19.22,0.42,3.17,97.03,9.77,59.12
2003,5,16,2003-05-16,20.62,29.02,13.12,21.54,4.92,0.45,366.06,91.71,143.47,12.02,0.27,2.88,96.85,1.98,61.06
2003,5,17,2003-05-17,20.86,27.23,16.26,21.43,4.17,0.38,372.48,77.16,137.18,9.93,0.22,4.25,96.75,0.83,56.31
2003,5,18,2003-05-18,19.98,25.61,15.36,21.52,6.61,0.59,355.07,122.02,144.35,15.6,0.34,6.38,97.18,0.58,66.56
2003,5,19,2003-05-19,19.52,27.78,11.11,21.79,8.36,0.75,322.95,154.23,154.41,19.81,0.46,2.83,97.41,0.0,59.5
2003,5,20,2003-05-20,23.05,32.33,14.29,24.33,8.29,0.74,335.7,153.7,154.08,19.76,0.45,3.45,97.2,0.0,49.19
2003,5,21,2003-05-21,19.22,26.62,13.3,20.81,8.3,0.74,315.78,152.27,153.77,19.55,0.43,6.6,97.57,0.0,54.31
2003,5,22,2003-05-22,17.65,24.25,11.79,19.18,7.13,0.63,325.85,130.4,152.45,16.86,0.37,7.2,97.54,0.05,58.5
2003,5,23,2003-05-23,18.72,26.79,10.75,20.5,8.31,0.73,316.23,153.62,155.59,19.79,0.44,5.08,97.11,0.01,54.12
2003,5,24,2003-05-24,20.9,29.14,13.12,22.37,8.28,0.73,329.18,153.05,155.95,19.77,0.43,3.51,96.55,0.0,51.31
2003,5,25,2003-05-25,23.39,32.57,13.26,24.69,7.36,0.65,351.85,133.74,146.28,17.11,0.38,3.37,96.3,0.09,49.75
2003,5,26,2003-05-26,18.14,20.98,14.81,18.7,2.85,0.25,369.27,54.52,139.41,7.23,0.16,5.8,96.64,12.95,73.69
2003,5,27,2003-05-27,17.32,21.74,13.58,19.02,3.39,0.3,366.59,62.85,144.02,8.52,0.18,4.77,96.67,2.0,69.31
2003,5,28,2003-05-28,17.54,23.23,11.53,19.26,7.84,0.69,333.62,145.43,154.58,18.88,0.36,4.28,96.67,0.65,61.0
2003,5,29,2003-05-29,20.37,28.67,11.63,22.87,7.91,0.7,343.85,147.65,152.25,18.91,0.38,2.8,96.67,0.1,58.25
2003,5,30,2003-05-30,23.75,32.62,15.85,25.17,8.14,0.71,354.91,151.34,153.84,19.41,0.41,2.3,96.65,0.0,47.81
